"EmpId","Attrition","StandardHours","HourlyRate","MonthlyIncome","PercentSalaryHike","StockOptionLevel","Age","DistanceFromHome","Education","EducationField","Gender","MaritalStatus","BusinessTravel","Department","JobLevel","JobRole","JobSatisfaction","NumCompaniesWorked","PerformanceRating","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","OverTime","MonthlyIncomeBins","EducationBins","JobSatisfactionBins","WorkLifeBalanceBins"
100893,"Yes",200,9,1859,25,0,19,10,3,"Medical","Female","Single","Non-Travel","Research & Development","1","Research Scientist","2",1,"4",1,"2","4",1,1,0,0,"Yes","0-3K","Bachelor","Medium","Best"
100894,"No",200,19,3760,15,3,29,1,3,"Life Sciences","Female","Divorced","Travel_Rarely","Research & Development","1","Research Scientist","4",1,"3",3,"5","3",3,2,1,2,"No","3K-5K","Bachelor","Very High","Better"
100895,"No",200,89,17779,14,0,54,3,3,"Life Sciences","Male","Married","Travel_Rarely","Research & Development","4","Research Director","4",3,"3",36,"2","3",10,9,0,9,"No","12K+","Bachelor","Very High","Better"
100896,"No",200,34,6833,12,0,31,11,2,"Medical","Male","Married","Travel_Rarely","Research & Development","2","Healthcare Representative","1",1,"1",6,"2","2",6,5,0,1,"Yes","5K-8K","College","Low","Good"
100897,"No",200,34,6812,19,0,31,24,3,"Medical","Female","Single","Travel_Rarely","Research & Development","2","Healthcare Representative","1",1,"3",10,"2","3",10,9,1,8,"No","5K-8K","Bachelor","Low","Better"
100898,"No",200,26,5171,17,0,59,3,3,"Life Sciences","Female","Single","Travel_Rarely","Sales","2","Sales Executive","4",5,"3",13,"2","3",6,1,0,5,"No","5K-8K","Bachelor","Very High","Better"
100899,"No",200,99,19740,14,1,43,3,3,"Life Sciences","Male","Married","Travel_Rarely","Research & Development","5","Research Director","4",3,"3",25,"2","3",8,7,0,7,"No","12K+","Bachelor","Very High","Better"
100900,"No",200,94,18711,13,1,49,4,2,"Medical","Male","Married","Travel_Rarely","Research & Development","5","Manager","3",2,"3",23,"2","4",1,0,0,0,"No","12K+","College","High","Best"
100901,"No",200,18,3692,12,0,36,3,3,"Technical Degree","Male","Married","Travel_Frequently","Research & Development","1","Research Scientist","2",1,"2",12,"2","2",11,10,0,7,"No","3K-5K","Bachelor","Medium","Good"
100902,"No",200,13,2559,11,0,48,2,2,"Technical Degree","Male","Single","Travel_Rarely","Research & Development","1","Laboratory Technician","2",5,"3",7,"4","2",1,0,0,0,"No","0-3K","College","Medium","Good"
100903,"No",200,13,2517,11,3,27,4,2,"Life Sciences","Male","Divorced","Travel_Rarely","Research & Development","1","Research Scientist","3",1,"3",5,"2","3",5,3,0,3,"No","0-3K","College","High","Better"
100904,"No",200,33,6623,11,2,29,7,3,"Life Sciences","Male","Divorced","Travel_Rarely","Research & Development","2","Healthcare Representative","4",1,"3",6,"2","3",6,0,1,0,"Yes","5K-8K","Bachelor","Very High","Better"
100905,"No",200,91,18265,12,0,48,1,3,"Life Sciences","Male","Single","Travel_Rarely","Research & Development","5","Research Director","4",6,"3",25,"3","4",1,0,0,0,"No","12K+","Bachelor","Very High","Best"
100906,"No",200,81,16124,14,2,29,1,3,"Life Sciences","Female","Divorced","Travel_Rarely","Research & Development","4","Research Director","4",3,"3",9,"2","2",7,7,1,7,"No","12K+","Bachelor","Very High","Good"
100907,"No",200,13,2585,17,0,34,20,3,"Technical Degree","Female","Married","Travel_Rarely","Research & Development","1","Research Scientist","3",0,"3",2,"5","2",1,0,0,0,"No","0-3K","Bachelor","High","Good"
100908,"No",200,91,18213,11,1,44,5,3,"Marketing","Male","Married","Travel_Rarely","Sales","5","Manager","2",7,"3",26,"5","3",22,9,3,10,"No","12K+","Bachelor","Medium","Better"
100909,"No",200,42,8380,14,2,33,10,5,"Marketing","Male","Divorced","Travel_Rarely","Sales","3","Sales Executive","3",0,"3",10,"3","3",9,8,0,8,"Yes","8K-12K","Doctor","High","Better"
100910,"No",200,15,2994,12,0,19,25,3,"Life Sciences","Female","Single","Travel_Rarely","Research & Development","1","Research Scientist","4",1,"3",1,"2","3",1,0,0,1,"Yes","0-3K","Bachelor","Very High","Better"
100911,"No",200,6,1223,22,1,23,1,2,"Life Sciences","Male","Married","Travel_Rarely","Research & Development","1","Research Scientist","3",1,"4",1,"2","3",1,0,0,1,"No","0-3K","College","High","Better"
100912,"Yes",200,6,1118,14,0,25,24,1,"Life Sciences","Male","Single","Travel_Frequently","Sales","1","Sales Representative","4",1,"3",1,"4","3",1,0,1,0,"Yes","0-3K","Below College","Very High","Better"
100913,"No",200,14,2875,20,0,26,4,2,"Life Sciences","Male","Single","Travel_Rarely","Research & Development","1","Research Scientist","4",1,"4",8,"2","2",8,5,2,2,"Yes","0-3K","College","Very High","Good"
100914,"Yes",200,94,18824,16,0,45,2,3,"Marketing","Female","Single","Travel_Rarely","Sales","5","Manager","2",2,"3",26,"2","3",24,10,1,11,"Yes","12K+","Bachelor","Medium","Better"
100915,"No",200,68,13577,15,1,55,8,1,"Medical","Male","Divorced","Non-Travel","Research & Development","4","Healthcare Representative","2",1,"3",34,"3","3",33,9,15,0,"Yes","12K+","Below College","Medium","Better"
100916,"Yes",200,13,2625,20,0,21,10,2,"Life Sciences","Female","Single","Travel_Frequently","Research & Development","1","Laboratory Technician","3",1,"4",2,"2","1",2,2,2,2,"No","0-3K","College","High","Bad"
100917,"No",200,94,18789,14,1,46,4,2,"Marketing","Female","Married","Travel_Rarely","Sales","5","Manager","2",2,"3",26,"2","3",11,4,0,8,"No","12K+","College","Medium","Better"
100918,"No",200,23,4538,12,0,34,2,3,"Marketing","Female","Single","Travel_Rarely","Sales","2","Sales Executive","1",0,"1",4,"3","3",3,2,0,2,"Yes","3K-5K","Bachelor","Low","Better"
100919,"No",200,99,19847,24,1,51,9,3,"Life Sciences","Male","Divorced","Travel_Frequently","Sales","5","Manager","2",4,"4",31,"5","2",29,10,11,10,"Yes","12K+","Bachelor","Medium","Good"
100920,"No",200,53,10512,12,0,59,18,4,"Medical","Male","Single","Travel_Rarely","Research & Development","3","Manufacturing Director","4",6,"3",25,"6","2",9,7,5,4,"No","8K-12K","Masters","Very High","Good"
100921,"No",200,22,4444,13,2,34,19,3,"Medical","Female","Divorced","Travel_Frequently","Research & Development","2","Laboratory Technician","2",4,"3",15,"2","4",11,8,5,10,"No","3K-5K","Bachelor","Medium","Best"
100922,"No",200,11,2154,11,0,28,1,4,"Medical","Male","Single","Travel_Frequently","Research & Development","1","Laboratory Technician","3",0,"3",5,"2","2",4,2,0,2,"Yes","0-3K","Masters","High","Good"
100923,"No",200,96,19190,14,2,44,4,2,"Life Sciences","Male","Divorced","Travel_Rarely","Research & Development","5","Manager","1",1,"3",26,"4","2",25,9,14,13,"No","12K+","College","Low","Good"
100924,"No",200,22,4490,11,2,34,11,3,"Life Sciences","Male","Married","Travel_Frequently","Human Resources","2","Human Resources","2",4,"3",14,"5","4",10,9,1,8,"No","3K-5K","Bachelor","Medium","Best"
100925,"No",200,18,3506,14,0,35,6,1,"Life Sciences","Male","Married","Travel_Rarely","Research & Development","1","Research Scientist","3",0,"3",4,"3","3",3,2,2,2,"Yes","3K-5K","Below College","High","Better"
100926,"No",200,12,2372,16,0,42,7,4,"Medical","Female","Married","Travel_Rarely","Research & Development","2","Research Scientist","2",6,"3",18,"2","3",1,0,0,0,"Yes","0-3K","Masters","Medium","Better"
100927,"No",200,51,10231,14,0,43,4,4,"Marketing","Female","Single","Travel_Rarely","Sales","3","Sales Executive","4",3,"3",23,"3","4",21,7,15,17,"No","8K-12K","Masters","Very High","Best"
100928,"No",200,27,5410,11,0,36,2,4,"Life Sciences","Female","Single","Travel_Rarely","Research & Development","2","Manufacturing Director","2",9,"1",18,"2","3",16,14,5,12,"Yes","5K-8K","Masters","Medium","Better"
100929,"Yes",200,40,7978,11,1,44,15,3,"Medical","Female","Married","Travel_Rarely","Research & Development","3","Healthcare Representative","4",1,"3",10,"2","3",10,7,0,5,"No","5K-8K","Bachelor","Very High","Better"
100930,"No",200,19,3867,12,1,28,2,3,"Life Sciences","Male","Married","Travel_Frequently","Research & Development","1","Laboratory Technician","4",1,"3",2,"2","3",2,2,2,2,"Yes","3K-5K","Bachelor","Very High","Better"
100931,"No",200,14,2838,14,0,51,6,2,"Medical","Female","Single","Travel_Frequently","Research & Development","1","Laboratory Technician","3",0,"3",8,"6","2",7,0,7,7,"No","0-3K","College","High","Good"
100932,"No",200,23,4695,18,0,30,9,2,"Medical","Female","Single","Non-Travel","Research & Development","2","Manufacturing Director","3",7,"3",10,"3","3",8,4,1,7,"Yes","3K-5K","College","High","Better"
100933,"Yes",200,17,3339,13,2,29,7,3,"Technical Degree","Female","Divorced","Travel_Rarely","Research & Development","1","Laboratory Technician","3",3,"3",10,"2","3",7,7,7,7,"Yes","3K-5K","Bachelor","High","Better"
100934,"No",200,10,2080,11,0,28,1,3,"Technical Degree","Male","Single","Travel_Rarely","Research & Development","1","Research Scientist","1",2,"1",5,"2","2",3,2,1,2,"No","0-3K","Bachelor","Low","Good"
100935,"No",200,10,2096,18,0,25,1,3,"Medical","Female","Single","Travel_Rarely","Research & Development","1","Research Scientist","2",1,"3",2,"3","2",2,2,2,1,"No","0-3K","Bachelor","Medium","Good"
100936,"No",200,31,6209,15,2,32,8,3,"Medical","Male","Married","Travel_Rarely","Sales","2","Sales Executive","4",1,"3",10,"4","4",10,7,0,8,"No","5K-8K","Bachelor","Very High","Best"
100937,"No",200,90,18061,22,0,45,25,3,"Medical","Female","Single","Travel_Frequently","Research & Development","5","Manager","2",3,"4",22,"4","3",0,0,0,0,"No","12K+","Bachelor","Medium","Better"
100938,"No",200,86,17123,13,2,39,13,4,"Medical","Female","Divorced","Travel_Rarely","Research & Development","4","Manager","2",6,"3",21,"4","3",19,9,15,2,"Yes","12K+","Masters","Medium","Better"
100939,"No",200,12,2372,12,2,58,23,4,"Life Sciences","Male","Divorced","Travel_Rarely","Research & Development","1","Research Scientist","3",1,"3",2,"3","3",2,2,2,2,"No","0-3K","Masters","High","Better"
100940,"Yes",200,24,4883,18,1,32,7,2,"Life Sciences","Male","Married","Travel_Rarely","Research & Development","2","Laboratory Technician","3",1,"3",10,"3","3",10,4,1,1,"No","3K-5K","College","High","Better"
100941,"Yes",200,20,3904,13,0,39,23,3,"Medical","Male","Single","Travel_Rarely","Research & Development","1","Research Scientist","1",0,"2",6,"2","3",5,2,0,3,"No","3K-5K","Bachelor","Low","Better"
100942,"No",200,23,4627,12,1,30,6,3,"Technical Degree","Female","Married","Travel_Rarely","Research & Development","2","Laboratory Technician","4",0,"3",10,"6","3",9,2,6,7,"No","3K-5K","Bachelor","Very High","Better"
100943,"No",200,35,7094,12,0,36,10,4,"Technical Degree","Female","Married","Travel_Rarely","Research & Development","3","Healthcare Representative","3",3,"3",10,"0","3",7,7,1,7,"No","5K-8K","Masters","High","Better"
100944,"No",200,17,3423,12,0,46,1,2,"Life Sciences","Female","Single","Travel_Rarely","Human Resources","1","Human Resources","1",6,"1",10,"3","4",7,6,5,7,"No","3K-5K","College","Low","Best"
100945,"No",200,33,6674,11,3,28,1,3,"Life Sciences","Female","Married","Non-Travel","Research & Development","2","Laboratory Technician","4",0,"3",10,"6","3",9,8,7,5,"No","5K-8K","Bachelor","Very High","Better"
100946,"No",200,84,16880,11,0,50,28,3,"Life Sciences","Female","Married","Travel_Rarely","Research & Development","4","Research Director","1",4,"3",25,"2","3",3,2,1,2,"Yes","12K+","Bachelor","Low","Better"
100947,"Yes",200,45,9094,12,0,40,25,4,"Marketing","Male","Single","Travel_Rarely","Sales","3","Sales Executive","2",2,"1",9,"2","3",5,4,1,0,"Yes","8K-12K","Masters","Medium","Better"
100948,"Yes",200,42,8446,19,0,52,5,3,"Life Sciences","Male","Single","Travel_Rarely","Sales","3","Sales Executive","2",9,"1",10,"2","2",8,7,7,7,"Yes","8K-12K","Bachelor","Medium","Good"
100949,"No",200,60,11916,23,2,30,17,4,"Medical","Female","Married","Travel_Rarely","Research & Development","3","Manager","1",1,"4",9,"2","3",9,1,0,8,"Yes","8K-12K","Masters","Low","Better"
100950,"No",200,23,4534,11,0,39,18,2,"Life Sciences","Male","Single","Travel_Rarely","Research & Development","2","Manufacturing Director","3",0,"3",9,"6","3",8,7,1,7,"No","3K-5K","College","High","Better"
100951,"No",200,49,9852,19,1,31,2,4,"Life Sciences","Female","Divorced","Non-Travel","Sales","3","Sales Executive","3",1,"3",10,"5","2",10,8,9,6,"Yes","8K-12K","Masters","High","Good"
100952,"No",200,31,6151,13,0,41,10,2,"Medical","Male","Single","Non-Travel","Sales","2","Sales Executive","2",1,"3",19,"4","3",19,2,11,9,"No","5K-8K","College","Medium","Better"
100953,"Yes",200,12,2302,11,0,31,1,3,"Life Sciences","Female","Single","Travel_Frequently","Sales","1","Sales Representative","2",1,"2",3,"2","4",3,2,2,2,"Yes","0-3K","Bachelor","Medium","Best"
100954,"Yes",200,12,2362,12,0,44,3,3,"Life Sciences","Male","Married","Travel_Rarely","Research & Development","1","Laboratory Technician","1",4,"3",10,"4","4",3,2,1,2,"No","0-3K","Bachelor","Low","Best"
100955,"No",200,89,17861,13,0,42,2,1,"Life Sciences","Male","Married","Non-Travel","Research & Development","4","Manager","3",0,"3",21,"3","2",20,8,2,10,"Yes","12K+","Below College","High","Good"
100956,"No",200,96,19187,14,1,55,2,2,"Medical","Female","Married","Travel_Rarely","Research & Development","5","Manager","3",4,"3",23,"5","3",19,9,9,11,"No","12K+","College","High","Better"
100957,"No",200,99,19717,14,0,56,8,4,"Life Sciences","Male","Single","Travel_Rarely","Human Resources","5","Manager","2",6,"3",36,"4","3",7,3,7,7,"No","12K+","Masters","Medium","Better"
100958,"No",200,18,3544,16,1,40,16,2,"Life Sciences","Male","Divorced","Non-Travel","Research & Development","1","Research Scientist","3",9,"3",6,"0","3",4,2,0,0,"No","3K-5K","College","High","Better"
100959,"No",200,43,8500,11,1,34,9,3,"Life Sciences","Male","Divorced","Travel_Rarely","Research & Development","3","Healthcare Representative","4",0,"3",10,"0","2",9,7,1,6,"No","8K-12K","Bachelor","Very High","Good"
100960,"No",200,23,4661,13,0,40,2,3,"Life Sciences","Male","Single","Travel_Rarely","Research & Development","2","Research Scientist","4",1,"3",9,"4","3",9,8,8,8,"No","3K-5K","Bachelor","Very High","Better"
100961,"No",200,21,4103,17,1,41,1,3,"Marketing","Female","Divorced","Travel_Frequently","Sales","2","Sales Executive","1",0,"3",10,"2","3",9,3,1,7,"No","3K-5K","Bachelor","Low","Better"
100962,"No",200,21,4249,11,0,35,4,4,"Life Sciences","Male","Single","Travel_Frequently","Research & Development","2","Research Scientist","3",1,"3",9,"3","3",9,6,1,1,"Yes","3K-5K","Masters","High","Better"
100963,"No",200,70,14026,11,1,51,5,3,"Life Sciences","Male","Divorced","Travel_Rarely","Human Resources","4","Manager","2",1,"3",33,"2","3",33,9,0,10,"Yes","12K+","Bachelor","Medium","Better"
100964,"No",200,34,6893,15,1,38,2,2,"Life Sciences","Female","Divorced","Travel_Rarely","Sales","2","Sales Executive","1",3,"3",11,"3","3",7,7,1,7,"No","5K-8K","College","Low","Better"
100965,"No",200,31,6125,12,0,34,15,2,"Medical","Female","Single","Travel_Rarely","Sales","2","Sales Executive","1",1,"3",10,"6","4",10,8,9,6,"No","5K-8K","College","Low","Best"
100966,"No",200,18,3669,11,3,25,19,1,"Medical","Male","Married","Travel_Rarely","Research & Development","1","Laboratory Technician","4",3,"3",7,"6","2",3,2,1,2,"No","3K-5K","Below College","Very High","Good"
100967,"Yes",200,50,10008,14,0,58,7,4,"Medical","Female","Married","Travel_Rarely","Research & Development","3","Manufacturing Director","1",7,"2",31,"0","2",10,9,5,9,"Yes","8K-12K","Masters","Low","Good"
100968,"No",200,12,2387,22,1,40,1,4,"Life Sciences","Male","Married","Travel_Rarely","Research & Development","1","Laboratory Technician","2",3,"4",7,"3","3",4,2,0,3,"No","0-3K","Masters","Medium","Better"
100969,"No",200,23,4639,16,1,36,7,3,"Marketing","Female","Married","Travel_Frequently","Sales","2","Sales Executive","1",2,"1",17,"2","2",15,7,6,13,"No","3K-5K","Bachelor","Low","Good"
100970,"No",200,39,7898,11,0,48,4,3,"Life Sciences","Male","Single","Travel_Rarely","Research & Development","3","Manufacturing Director","4",1,"3",11,"2","3",10,9,0,8,"No","5K-8K","Bachelor","Very High","Better"
100971,"No",200,13,2534,14,1,27,11,3,"Medical","Female","Married","Travel_Rarely","Sales","1","Sales Representative","4",8,"3",5,"4","3",1,0,0,0,"No","0-3K","Bachelor","Very High","Better"
100972,"No",200,66,13142,16,0,51,11,2,"Technical Degree","Female","Single","Travel_Rarely","Research & Development","4","Manufacturing Director","2",3,"3",29,"1","2",5,2,0,3,"No","12K+","College","Medium","Good"
100973,"No",200,8,1611,15,0,18,1,3,"Life Sciences","Female","Single","Non-Travel","Research & Development","1","Laboratory Technician","4",1,"3",0,"5","4",0,0,0,0,"No","0-3K","Bachelor","Very High","Best"
100974,"No",200,27,5363,12,1,35,1,3,"Medical","Female","Married","Travel_Rarely","Research & Development","2","Laboratory Technician","4",0,"3",10,"0","3",9,7,0,0,"No","5K-8K","Bachelor","Very High","Better"
100975,"No",200,25,5071,20,0,27,2,1,"Life Sciences","Male","Single","Travel_Frequently","Sales","2","Sales Executive","4",3,"4",8,"3","3",6,2,0,0,"No","5K-8K","Below College","Very High","Better"
100976,"Yes",200,68,13695,17,0,55,13,4,"Marketing","Male","Single","Travel_Rarely","Sales","4","Sales Executive","3",6,"3",24,"2","2",19,7,3,8,"Yes","12K+","Masters","High","Good"
100977,"No",200,67,13402,12,1,56,23,3,"Life Sciences","Male","Married","Travel_Rarely","Research & Development","4","Manufacturing Director","2",4,"3",33,"0","3",19,16,15,9,"Yes","12K+","Bachelor","Medium","Better"
100978,"No",200,10,2029,20,3,34,26,1,"Technical Degree","Female","Divorced","Non-Travel","Research & Development","1","Research Scientist","3",1,"4",5,"2","3",5,4,0,0,"No","0-3K","Below College","High","Better"
100979,"No",200,32,6377,20,3,40,2,1,"Medical","Female","Divorced","Travel_Rarely","Research & Development","2","Healthcare Representative","3",5,"4",15,"0","3",12,11,11,8,"No","5K-8K","Below College","High","Better"
100980,"No",200,27,5429,13,2,34,29,3,"Medical","Male","Married","Travel_Rarely","Research & Development","2","Laboratory Technician","3",4,"3",10,"1","3",8,7,7,7,"No","5K-8K","Bachelor","High","Better"
100981,"Yes",200,14,2785,14,0,31,2,3,"Life Sciences","Female","Single","Travel_Frequently","Sales","1","Sales Representative","4",7,"3",3,"3","4",1,0,0,0,"No","0-3K","Bachelor","Very High","Best"
100982,"Yes",200,23,4614,18,1,35,18,4,"Marketing","Female","Married","Travel_Frequently","Sales","2","Sales Executive","3",0,"3",5,"0","2",4,2,3,2,"Yes","3K-5K","Masters","High","Good"
100983,"No",200,13,2610,11,3,38,7,3,"Life Sciences","Male","Divorced","Travel_Frequently","Research & Development","1","Research Scientist","3",1,"3",4,"2","3",4,2,0,3,"No","0-3K","Bachelor","High","Better"
100984,"No",200,33,6687,11,0,34,2,4,"Technical Degree","Female","Single","Travel_Rarely","Research & Development","2","Healthcare Representative","4",1,"3",14,"2","4",14,11,4,11,"No","5K-8K","Masters","Very High","Best"
100985,"No",200,24,4724,11,1,28,26,3,"Life Sciences","Male","Married","Travel_Rarely","Sales","2","Sales Executive","1",1,"3",5,"0","3",5,3,0,4,"No","3K-5K","Bachelor","Low","Better"
